date,time,core #,n2o[ppm],co2[ppm],h2o[ppm],t1,t2,t3
8/05/2025,12:31:35,C6,0.33907,629.53,15554,22.50,22.13,21.81
8/05/2025,12:31:36,C6,0.33897,629.66,15574.7,22.50,22.13,21.81
8/05/2025,12:31:37,C6,0.33891,629.43,15576.9,22.50,22.13,21.81
8/05/2025,12:31:38,C6,0.33908,630.01,15598.6,22.50,22.13,21.81
8/05/2025,12:31:39,C6,0.33912,629.92,15597.6,22.50,22.13,21.88
8/05/2025,12:31:40,C6,0.33871,629.13,15589.5,22.50,22.13,21.81
8/05/2025,12:31:41,C6,0.33907,630.12,15636.3,22.50,22.13,21.81
8/05/2025,12:31:42,C6,0.33894,630.06,15638.6,22.50,22.13,21.81
8/05/2025,12:31:43,C6,0.33883,629.78,15631.2,22.50,22.13,21.81
8/05/2025,12:31:44,C6,0.33926,630.17,15651.8,22.50,22.13,21.88
8/05/2025,12:31:45,C6,0.33905,629.82,15653,22.50,22.13,21.81
8/05/2025,12:31:46,C6,0.3389,629.85,15651,22.50,22.13,21.81
8/05/2025,12:31:47,C6,0.33944,630.52,15691.9,22.50,22.13,21.81
8/05/2025,12:31:48,C6,0.33884,629.83,15682.4,22.50,22.13,21.81
8/05/2025,12:31:49,C6,0.33917,629.91,15695.1,22.50,22.13,21.81
8/05/2025,12:31:50,C6,0.33919,630.52,15722.2,22.50,22.13,21.81
8/05/2025,12:31:51,C6,0.33904,630.4,15725.7,22.50,22.13,21.81
8/05/2025,12:31:52,C6,0.33922,630.83,15749.3,22.50,22.13,21.81
8/05/2025,12:31:53,C6,0.3391,630.18,15733.1,22.50,22.13,21.81
8/05/2025,12:31:54,C6,0.33889,630,15730.8,22.50,22.13,21.81
8/05/2025,12:31:55,C6,0.33891,630.04,15737.5,22.50,22.13,21.81
8/05/2025,12:31:56,C6,0.33904,630.54,15764.6,22.50,22.13,21.81
8/05/2025,12:31:57,C6,0.33925,630.97,15790.6,22.50,22.13,21.81
8/05/2025,12:31:58,C6,0.33909,630.84,15804.8,22.50,22.13,21.81
8/05/2025,12:31:59,C6,0.33884,630.4,15788.7,22.50,22.13,21.81
8/05/2025,12:32:00,C6,0.33869,629.82,15779,22.50,22.13,21.81
8/05/2025,12:32:01,C6,0.33926,630.52,15792.2,22.50,22.13,21.81
8/05/2025,12:32:02,C6,0.33892,630.36,15805,22.50,22.13,21.81
8/05/2025,12:32:03,C6,0.33894,630.59,15828.9,22.50,22.13,21.81
8/05/2025,12:32:04,C6,0.33882,630.28,15808.7,22.50,22.13,21.81
8/05/2025,12:32:05,C6,0.33922,631.16,15850.6,22.50,22.13,21.81
8/05/2025,12:32:06,C6,0.33924,631.2,15878.3,22.50,22.13,21.81
8/05/2025,12:32:07,C6,0.3392,631.18,15879.5,22.50,22.13,21.81
8/05/2025,12:32:08,C6,0.33929,631.64,15913.8,22.50,22.13,21.81
8/05/2025,12:32:09,C6,0.33917,631.66,15917.4,22.50,22.13,21.81
8/05/2025,12:32:10,C6,0.33939,631.68,15906.5,22.50,22.13,21.81
8/05/2025,12:32:11,C6,0.33922,631.74,15922.4,22.50,22.13,21.81
8/05/2025,12:32:12,C6,0.33877,630.56,15901.5,22.50,22.13,21.81
8/05/2025,12:32:13,C6,0.33911,631.34,15928.6,22.50,22.13,21.81
8/05/2025,12:32:14,C6,0.33918,631.37,15932.4,22.50,22.13,21.81
8/05/2025,12:32:15,C6,0.33895,631.49,15957.4,22.50,22.13,21.81
8/05/2025,12:32:16,C6,0.33912,631.58,15956.2,22.50,22.13,21.81
8/05/2025,12:32:17,C6,0.33887,631.17,15950.9,22.50,22.13,21.81
8/05/2025,12:32:18,C6,0.33899,631.43,15953.5,22.50,22.13,21.81
8/05/2025,12:32:19,C6,0.33899,631.26,15966,22.50,22.13,21.81
8/05/2025,12:32:20,C6,0.33904,631.87,16004.5,22.50,22.13,21.81
8/05/2025,12:32:21,C6,0.33926,631.68,16005.1,22.50,22.13,21.81
8/05/2025,12:32:22,C6,0.33925,632.25,16031.2,22.50,22.13,21.81
8/05/2025,12:32:23,C6,0.33915,632.31,16032.1,22.50,22.13,21.81
8/05/2025,12:32:24,C6,0.33924,632.18,16026.5,22.50,22.13,21.81
8/05/2025,12:32:25,C6,0.33937,632.45,16060.2,22.50,22.13,21.81
8/05/2025,12:32:26,C6,0.33917,631.81,16034.5,22.50,22.13,21.81
8/05/2025,12:32:27,C6,0.3391,631.88,16041.2,22.50,22.13,21.81
8/05/2025,12:32:28,C6,0.33925,632.53,16060.7,22.50,22.13,21.81
8/05/2025,12:32:29,C6,0.33931,632.22,16061.5,22.50,22.13,21.81
8/05/2025,12:32:30,C6,0.33915,631.84,16063.2,22.50,22.13,21.81
8/05/2025,12:32:31,C6,0.3391,632.14,16086.8,22.50,22.13,21.81
8/05/2025,12:32:32,C6,0.3391,632.09,16078.2,22.50,22.13,21.81
8/05/2025,12:32:33,C6,0.33903,632.03,16097.9,22.50,22.13,21.81
8/05/2025,12:32:34,C6,0.33894,631.76,16093.4,22.50,22.13,21.81
8/05/2025,12:32:35,C6,0.33913,632.16,16103.8,22.50,22.13,21.81
8/05/2025,12:32:36,C6,0.33902,632.3,16113.8,22.50,22.13,21.81
8/05/2025,12:32:37,C6,0.33928,632.8,16152.4,22.50,22.13,21.81
8/05/2025,12:32:38,C6,0.33906,632.63,16160.9,22.50,22.13,21.81
8/05/2025,12:32:39,C6,0.33894,632.57,16151.9,22.50,22.13,21.81
8/05/2025,12:32:40,C6,0.33915,632.65,16170.7,22.50,22.13,21.81
8/05/2025,12:32:41,C6,0.33893,632.4,16168.8,22.50,22.13,21.81
8/05/2025,12:32:42,C6,0.33929,633.28,16200.4,22.50,22.13,21.81
8/05/2025,12:32:43,C6,0.3392,632.85,16184.3,22.50,22.13,21.81
8/05/2025,12:32:44,C6,0.33897,632.54,16181.1,22.50,22.13,21.81
8/05/2025,12:32:45,C6,0.33903,632.65,16195.3,22.50,22.13,21.81
8/05/2025,12:32:46,C6,0.33929,633.19,16206.7,22.50,22.13,21.81
8/05/2025,12:32:47,C6,0.33927,633.44,16246.4,22.50,22.13,21.81
8/05/2025,12:32:48,C6,0.33911,633.28,16243.8,22.50,22.13,21.81
8/05/2025,12:32:49,C6,0.33897,632.71,16230.8,22.50,22.13,21.81
8/05/2025,12:32:50,C6,0.33891,632.46,16208.5,22.50,22.13,21.81
8/05/2025,12:32:51,C6,0.33915,632.83,16234.4,22.50,22.13,21.81
8/05/2025,12:32:52,C6,0.339,632.62,16236.4,22.50,22.13,21.81
8/05/2025,12:32:53,C6,0.33918,632.85,16249.1,22.50,22.13,21.81
8/05/2025,12:32:54,C6,0.33915,632.87,16260.4,22.50,22.13,21.81
8/05/2025,12:32:55,C6,0.33906,633.21,16270.7,22.50,22.13,21.81
8/05/2025,12:32:56,C6,0.33922,633.3,16288.9,22.50,22.13,21.81
8/05/2025,12:32:57,C6,0.33939,633.52,16302.9,22.50,22.13,21.81
8/05/2025,12:32:58,C6,0.33905,633.35,16303.5,22.50,22.13,21.81
8/05/2025,12:32:59,C6,0.33919,633.21,16284.7,22.50,22.13,21.81
8/05/2025,12:33:00,C6,0.33924,633.51,16312.6,22.50,22.13,21.81
8/05/2025,12:33:01,C6,0.33916,633.34,16304.8,22.50,22.13,21.81
8/05/2025,12:33:02,C6,0.33895,633.13,16321.2,22.50,22.13,21.81
8/05/2025,12:33:03,C6,0.33912,633.57,16342.1,22.50,22.13,21.81
8/05/2025,12:33:04,C6,0.33923,633.78,16337.7,22.50,22.13,21.81
8/05/2025,12:33:05,C6,0.33905,633.47,16328.3,22.50,22.13,21.81
8/05/2025,12:33:06,C6,0.33901,633.82,16365.4,22.50,22.13,21.81
8/05/2025,12:33:07,C6,0.33921,634.12,16374.7,22.50,22.13,21.81
8/05/2025,12:33:08,C6,0.33903,633.42,16354.5,22.50,22.13,21.81
8/05/2025,12:33:09,C6,0.33927,634.27,16395.2,22.50,22.13,21.81
8/05/2025,12:33:10,C6,0.33945,634.23,16390.5,22.50,22.13,21.81
8/05/2025,12:33:11,C6,0.33911,634.01,16409,22.50,22.13,21.81
8/05/2025,12:33:12,C6,0.33907,634.2,16410.8,22.50,22.13,21.81
8/05/2025,12:33:13,C6,0.33898,634.12,16407.8,22.50,22.13,21.81
8/05/2025,12:33:14,C6,0.33905,634.14,16409.7,22.50,22.13,21.81
8/05/2025,12:33:15,C6,0.3392,634.28,16427.3,22.50,22.13,21.81
8/05/2025,12:33:16,C6,0.33889,633.79,16417.9,22.50,22.13,21.81
8/05/2025,12:33:17,C6,0.33917,634.32,16446.8,22.50,22.13,21.81
8/05/2025,12:33:18,C6,0.3392,634.21,16432.2,22.50,22.13,21.81
8/05/2025,12:33:19,C6,0.33914,634.59,16455.9,22.50,22.13,21.81
8/05/2025,12:33:20,C6,0.33937,634.92,16472.8,22.50,22.13,21.81
8/05/2025,12:33:21,C6,0.33894,634.43,16473.2,22.50,22.13,21.81
8/05/2025,12:33:22,C6,0.33897,633.93,16455,22.50,22.13,21.81
8/05/2025,12:33:23,C6,0.33943,634.99,16497.5,22.50,22.13,21.81
8/05/2025,12:33:24,C6,0.33932,634.71,16495.4,22.50,22.13,21.81
8/05/2025,12:33:25,C6,0.33917,634.67,16512,22.50,22.13,21.81
8/05/2025,12:33:26,C6,0.3392,634.49,16479.7,22.50,22.13,21.81
8/05/2025,12:33:27,C6,0.33926,634.71,16501,22.50,22.13,21.81
8/05/2025,12:33:28,C6,0.33941,635.44,16536.2,22.50,22.13,21.81
8/05/2025,12:33:29,C6,0.33916,635.39,16554.8,22.50,22.13,21.81
8/05/2025,12:33:30,C6,0.33894,634.61,16511.4,22.50,22.13,21.81
8/05/2025,12:33:31,C6,0.33895,634.34,16512.4,22.50,22.13,21.81
8/05/2025,12:33:32,C6,0.33907,635.03,16540.2,22.50,22.13,21.81
8/05/2025,12:33:33,C6,0.3391,634.68,16540.6,22.50,22.13,21.81
8/05/2025,12:33:34,C6,0.33913,634.97,16562.5,22.50,22.13,21.81
8/05/2025,12:33:35,C6,0.33912,635.05,16554.8,22.50,22.13,21.81
8/05/2025,12:33:36,C60,0.33915,634.62,16544.8,22.50,22.13,21.81
8/05/2025,12:33:37,C60,0.3393,635.57,16601.2,22.50,22.13,21.81
8/05/2025,12:33:38,C60,0.33898,635.07,16595.6,22.50,22.13,21.81
8/05/2025,12:33:39,C60,0.33923,635.24,16562.9,22.50,22.13,21.81
8/05/2025,12:33:40,C60,0.33916,634.9,16554.2,22.50,22.13,21.81
8/05/2025,12:33:41,C60,0.33914,635.32,16560,22.50,22.13,21.81
8/05/2025,12:33:42,C60,0.33896,636.94,16552.3,22.50,22.13,21.81
8/05/2025,12:33:43,C60,0.33904,636.9,16520.8,22.50,22.13,21.81
8/05/2025,12:33:44,C60,0.33889,632.44,16428.5,22.50,22.13,21.81
8/05/2025,12:33:45,C60,0.33879,628.7,16334.1,22.50,22.13,21.81
8/05/2025,12:33:46,C60,0.33891,625.43,16194.7,22.50,22.13,21.81
8/05/2025,12:33:47,C60,0.33893,622.99,16010.4,22.50,22.13,21.81
8/05/2025,12:33:48,C60,0.33868,621.06,15852.3,22.50,22.13,21.81
8/05/2025,12:33:49,C60,0.33884,619.97,15720,22.50,22.13,21.81
8/05/2025,12:33:50,C60,0.33857,616.62,15493.3,22.50,22.13,21.81
8/05/2025,12:33:51,C42,0.33856,614.93,15291.3,22.50,22.13,21.81
8/05/2025,12:33:52,C42,0.33844,612.5,15019,22.50,22.13,21.81
8/05/2025,12:33:53,C42,0.33824,610.59,14753.2,22.50,22.13,21.81
8/05/2025,12:33:54,C42,0.33858,609.91,14529.5,22.50,22.13,21.81
8/05/2025,12:33:55,C42,0.33859,608.95,14288.3,22.50,22.13,21.81
8/05/2025,12:33:56,C42,0.33859,607.95,14035,22.50,22.13,21.81
8/05/2025,12:33:57,C42,0.33848,607.21,13808.5,22.50,22.13,21.81
8/05/2025,12:33:58,C42,0.33847,606.73,13565.9,22.50,22.13,21.88
8/05/2025,12:33:59,C42,0.33862,606.66,13325.6,22.50,22.13,21.81
8/05/2025,12:34:00,C42,0.33857,606.45,13090.1,22.50,22.13,21.81
8/05/2025,12:34:01,C42,0.33878,606.13,12840.6,22.50,22.13,21.81
8/05/2025,12:34:02,C42,0.3387,605.69,12582.3,22.50,22.13,21.81
8/05/2025,12:34:03,C42,0.33851,606.44,12355.8,22.50,22.13,21.81
8/05/2025,12:34:04,C42,0.33868,608.72,12147.2,22.50,22.13,21.81
8/05/2025,12:34:05,C42,0.33854,611.2,12014.7,22.50,22.13,21.81
8/05/2025,12:34:06,C42,0.33892,613.84,11976.4,22.50,22.13,21.81
8/05/2025,12:34:07,C42,0.33864,614.96,12005.7,22.50,22.13,21.81
8/05/2025,12:34:08,C42,0.33894,616.42,12131.1,22.50,22.13,21.81
8/05/2025,12:34:09,C42,0.33891,617.44,12278,22.50,22.13,21.81
8/05/2025,12:34:10,C42,0.33885,617.7,12442.7,22.50,22.13,21.81
8/05/2025,12:34:11,C42,0.33868,617.29,12594.7,22.50,22.13,21.81
8/05/2025,12:34:12,C42,0.33855,617.6,12780.8,22.50,22.13,21.81
8/05/2025,12:34:13,C42,0.3387,617.71,12960,22.50,22.13,21.81
8/05/2025,12:34:14,C42,0.33892,618.6,13128.9,22.50,22.13,21.81
8/05/2025,12:34:15,C42,0.3391,619.11,13289.4,22.50,22.13,21.81
8/05/2025,12:34:16,C42,0.339,619.24,13432.8,22.50,22.13,21.81
8/05/2025,12:34:17,C42,0.33866,618.89,13528.9,22.50,22.13,21.81
8/05/2025,12:34:18,C42,0.33877,619.1,13640.8,22.50,22.13,21.81
8/05/2025,12:34:19,C42,0.33912,619.78,13761.9,22.50,22.13,21.88
8/05/2025,12:34:20,C42,0.33899,619.86,13859.5,22.50,22.13,21.81
8/05/2025,12:34:21,C42,0.339,620.06,13944.1,22.50,22.13,21.81
8/05/2025,12:34:22,C42,0.33909,620.2,14023.2,22.50,22.13,21.88
8/05/2025,12:34:23,C42,0.3389,620.15,14119.7,22.50,22.13,21.81
8/05/2025,12:34:24,C42,0.3391,620.66,14211.5,22.50,22.13,21.81
8/05/2025,12:34:25,C42,0.339,620.46,14265.1,22.50,22.13,21.81
8/05/2025,12:34:26,C42,0.33908,620.2,14315.7,22.50,22.13,21.81
8/05/2025,12:34:27,C42,0.33912,620.94,14420.9,22.50,22.13,21.81
8/05/2025,12:34:28,C42,0.33876,620.21,14463.6,22.50,22.13,21.81
8/05/2025,12:34:29,C42,0.33923,620.68,14527.8,22.50,22.13,21.81
8/05/2025,12:34:30,C42,0.33896,620.84,14583.7,22.50,22.13,21.81
8/05/2025,12:34:31,C42,0.3392,621.07,14637.1,22.50,22.13,21.81
8/05/2025,12:34:32,C42,0.33907,621.32,14714.7,22.50,22.13,21.81
8/05/2025,12:34:33,C42,0.33928,621.33,14748.6,22.50,22.13,21.81
8/05/2025,12:34:34,C42,0.33901,621.14,14802,22.50,22.13,21.81
8/05/2025,12:34:35,C42,0.33918,621.13,14848.2,22.50,22.13,21.81
8/05/2025,12:34:36,C42,0.33918,621.79,14912.3,22.50,22.13,21.81
8/05/2025,12:34:37,C42,0.33901,621.28,14956.9,22.50,22.13,21.81
8/05/2025,12:34:38,C42,0.33913,621.76,15011.8,22.50,22.13,21.81
8/05/2025,12:34:39,C42,0.33904,621.42,15031.7,22.50,22.13,21.81
8/05/2025,12:34:40,C42,0.33931,621.83,15095.8,22.50,22.13,21.81
8/05/2025,12:34:41,C42,0.33902,621.8,15131.1,22.50,22.13,21.81
8/05/2025,12:34:42,C42,0.33906,621.51,15161.3,22.50,22.13,21.88
8/05/2025,12:34:43,C42,0.33915,621.63,15193.6,22.50,22.13,21.81
8/05/2025,12:34:44,C42,0.33914,621.64,15245.8,22.50,22.13,21.81
8/05/2025,12:34:45,C42,0.33892,621.44,15268.7,22.50,22.13,21.81
8/05/2025,12:34:46,C42,0.33921,622.36,15331.9,22.50,22.13,21.81
8/05/2025,12:34:47,C42,0.33906,621.57,15338.7,22.50,22.13,21.81
8/05/2025,12:34:48,C42,0.33886,621.37,15389,22.50,22.13,21.81
8/05/2025,12:34:49,C42,0.33891,621.59,15432.4,22.50,22.13,21.81
8/05/2025,12:34:50,C42,0.33905,621.89,15476.9,22.50,22.13,21.81
8/05/2025,12:34:51,C42,0.33905,621.89,15476.9,22.50,22.13,21.81
8/05/2025,12:34:52,C42,0.33908,621.81,15525.9,22.50,22.13,21.81
8/05/2025,12:34:53,C42,0.33915,622,15555.3,22.50,22.13,21.81
8/05/2025,12:34:54,C42,0.33935,622.63,15602,22.50,22.13,21.81
8/05/2025,12:34:55,C42,0.3392,622.26,15609.6,22.50,22.13,21.81
8/05/2025,12:34:56,C42,0.33914,622.21,15633.3,22.50,22.13,21.81
8/05/2025,12:34:57,C42,0.33895,622.05,15667.2,22.50,22.13,21.81
8/05/2025,12:34:58,C42,0.33909,622.44,15704.3,22.50,22.13,21.88
8/05/2025,12:34:59,C42,0.33907,621.99,15712.1,22.50,22.13,21.81
8/05/2025,12:35:00,C42,0.33917,622.18,15739.6,22.50,22.13,21.81
8/05/2025,12:35:01,C42,0.33901,622.32,15762.4,22.50,22.13,21.81
8/05/2025,12:35:02,C42,0.33891,621.98,15778.6,22.50,22.13,21.81
8/05/2025,12:35:03,C42,0.33903,622.62,15832.5,22.50,22.13,21.81
8/05/2025,12:35:04,C42,0.3392,622.82,15860.5,22.50,22.13,21.81
8/05/2025,12:35:05,C42,0.33884,621.9,15844.1,22.50,22.13,21.81
8/05/2025,12:35:06,C42,0.33922,622.52,15869,22.50,22.13,21.81
8/05/2025,12:35:07,C42,0.33914,622.88,15914.2,22.50,22.13,21.81
8/05/2025,12:35:08,C42,0.33912,622.66,15923.8,22.50,22.13,21.81
8/05/2025,12:35:09,C42,0.33907,622.65,15947.4,22.50,22.13,21.81
8/05/2025,12:35:10,C42,0.33901,622.64,15957.2,22.50,22.13,21.81
8/05/2025,12:35:11,C42,0.33918,622.76,15981.8,22.50,22.13,21.81
8/05/2025,12:35:12,C42,0.33917,622.83,15996.9,22.50,22.13,21.81
8/05/2025,12:35:13,C42,0.33882,622.75,16032.4,22.50,22.13,21.81
8/05/2025,12:35:14,C42,0.33908,622.9,16046.2,22.50,22.13,21.81
8/05/2025,12:35:15,C42,0.33938,623.62,16089.5,22.50,22.13,21.81
8/05/2025,12:35:16,C42,0.33893,623.06,16097.5,22.50,22.13,21.81
8/05/2025,12:35:17,C42,0.33879,622.39,16071.2,22.50,22.13,21.81
8/05/2025,12:35:18,C42,0.33904,623.39,16130.6,22.50,22.13,21.81
8/05/2025,12:35:19,C42,0.33912,623.3,16143.3,22.50,22.13,21.81
8/05/2025,12:35:20,C42,0.33903,623.38,16158,22.50,22.13,21.81
8/05/2025,12:35:21,C42,0.33906,623.45,16195.7,22.50,22.13,21.81
8/05/2025,12:35:22,C42,0.33899,623.61,16219.8,22.50,22.13,21.88
8/05/2025,12:35:23,C42,0.33892,623.68,16234.7,22.50,22.13,21.81
8/05/2025,12:35:24,C42,0.33912,623.41,16232.3,22.50,22.13,21.81
8/05/2025,12:35:25,C42,0.33896,623.31,16237.1,22.50,22.13,21.81
8/05/2025,12:35:26,C42,0.33904,623.45,16267.2,22.50,22.13,21.81
8/05/2025,12:35:27,C42,0.33914,624.13,16306.6,22.50,22.13,21.81
8/05/2025,12:35:28,C42,0.3392,623.94,16321.3,22.50,22.13,21.81
8/05/2025,12:35:29,C42,0.33916,624.18,16340.6,22.50,22.13,21.81
8/05/2025,12:35:30,C42,0.33881,623.41,16326.5,22.50,22.13,21.81
8/05/2025,12:35:31,C42,0.33902,623.53,16345.1,22.50,22.13,21.81
8/05/2025,12:35:32,C42,0.33912,623.82,16372.9,22.50,22.13,21.81
8/05/2025,12:35:33,C42,0.33916,624.07,16389.6,22.50,22.13,21.81
8/05/2025,12:35:34,C42,0.339,623.68,16388.8,22.50,22.13,21.81
8/05/2025,12:35:35,C42,0.33911,624.29,16412.3,22.50,22.13,21.81
8/05/2025,12:35:36,C42,0.33926,624.1,16418.4,22.50,22.13,21.81
8/05/2025,12:35:37,C42,0.33933,624.49,16459.5,22.50,22.13,21.81
8/05/2025,12:35:38,C42,0.33911,624.45,16471.1,22.50,22.13,21.81
8/05/2025,12:35:39,C42,0.33909,624.18,16463.4,22.50,22.13,21.81
8/05/2025,12:35:40,C42,0.33896,624.11,16486.1,22.50,22.13,21.81
8/05/2025,12:35:41,C42,0.33909,624.26,16492.3,22.50,22.13,21.81
8/05/2025,12:35:42,C42,0.33921,624.7,16530.8,22.50,22.13,21.81
8/05/2025,12:35:43,C42,0.33919,624.56,16539.2,22.50,22.13,21.81
8/05/2025,12:35:44,C42,0.33902,624.2,16533.9,22.50,22.13,21.81
8/05/2025,12:35:45,C42,0.33882,624.29,16549.9,22.50,22.13,21.81
8/05/2025,12:35:46,C42,0.33893,624.06,16551.3,22.50,22.13,21.81
8/05/2025,12:35:47,C42,0.33902,624.25,16572.5,22.50,22.13,21.81
8/05/2025,12:35:48,C42,0.33905,624.4,16593.5,22.50,22.13,21.81
8/05/2025,12:35:49,C42,0.3389,624.21,16600.5,22.50,22.13,21.81
8/05/2025,12:35:50,C42,0.33926,625.07,16645.1,22.50,22.13,21.81
8/05/2025,12:35:51,C42,0.33918,625,16650.6,22.50,22.13,21.81
8/05/2025,12:35:52,C42,0.33892,624.89,16670.1,22.50,22.13,21.81
8/05/2025,12:35:53,C42,0.33901,624.93,16683.9,22.50,22.13,21.81
8/05/2025,12:35:54,C42,0.3391,625.08,16707.8,22.50,22.13,21.81
8/05/2025,12:35:55,C42,0.3391,625.21,16691.9,22.50,22.13,21.81
8/05/2025,12:35:56,C42,0.33901,624.85,16702,22.50,22.13,21.81
8/05/2025,12:35:57,C42,0.33903,625.18,16732.3,22.50,22.13,21.81
8/05/2025,12:35:58,C42,0.33907,625.67,16765.8,22.50,22.13,21.81
8/05/2025,12:35:59,C42,0.33912,625.33,16767.1,22.50,22.13,21.81
8/05/2025,12:36:00,C42,0.33922,625.42,16773.9,22.50,22.13,21.81
8/05/2025,12:36:01,C42,0.33902,625.27,16781.5,22.50,22.13,21.81
8/05/2025,12:36:02,C42,0.33924,625.5,16812,22.50,22.13,21.81
8/05/2025,12:36:03,C42,0.33911,625.58,16837.9,22.50,22.13,21.81
8/05/2025,12:36:04,C42,0.33899,625.13,16830.9,22.50,22.13,21.81
8/05/2025,12:36:05,C42,0.33918,625.52,16841.8,22.50,22.13,21.81
8/05/2025,12:36:06,C42,0.33902,625.29,16855.6,22.50,22.13,21.81
8/05/2025,12:36:07,C42,0.33884,625.47,16888.3,22.50,22.13,21.81
8/05/2025,12:36:08,C42,0.33925,625.97,16907.2,22.50,22.13,21.81
8/05/2025,12:36:09,C42,0.33927,625.83,16919.9,22.50,22.13,21.81
8/05/2025,12:36:10,C42,0.33928,625.99,16929.8,22.50,22.13,21.81
8/05/2025,12:36:11,C42,0.33923,626.08,16935.7,22.50,22.13,21.81
8/05/2025,12:36:12,C42,0.33909,625.95,16948.2,22.50,22.13,21.81
8/05/2025,12:36:13,C42,0.33915,626.19,16979.2,22.50,22.13,21.81
8/05/2025,12:36:14,C42,0.33935,626.51,17001.7,22.50,22.13,21.81
8/05/2025,12:36:15,C42,0.33923,626.38,17014.2,22.50,22.13,21.81
8/05/2025,12:36:16,C42,0.3392,626.16,17004.2,22.50,22.13,21.81
8/05/2025,12:36:17,C42,0.33921,626.71,17036.5,22.50,22.13,21.81
8/05/2025,12:36:18,C42,0.33919,626.9,17058.5,22.50,22.13,21.81
8/05/2025,12:36:19,C42,0.33923,626.68,17054.3,22.50,22.13,21.81
8/05/2025,12:36:20,C42,0.33937,626.82,17060.5,22.50,22.13,21.81
8/05/2025,12:36:21,C42,0.33903,626.45,17075.8,22.50,22.13,21.81
8/05/2025,12:36:22,C42,0.33909,626.49,17076.3,22.50,22.13,21.81
8/05/2025,12:36:23,C42,0.33927,627.01,17103.4,22.50,22.13,21.81
8/05/2025,12:36:24,C42,0.33915,626.72,17101.9,22.50,22.13,21.81
8/05/2025,12:36:25,C42,0.33899,626,17074,22.50,22.13,21.81
8/05/2025,12:36:26,C42,0.33896,626.72,17123.4,22.50,22.13,21.81
8/05/2025,12:36:27,C42,0.33903,626.27,17112.9,22.50,22.13,21.81
8/05/2025,12:36:28,C42,0.33903,626.79,17140.8,22.50,22.13,21.81
8/05/2025,12:36:29,C42,0.33903,626.45,17131.7,22.50,22.13,21.81
8/05/2025,12:36:30,C42,0.33918,626.61,17143,22.50,22.13,21.81
8/05/2025,12:36:31,C42,0.33943,627.24,17179.2,22.50,22.13,21.81
8/05/2025,12:36:32,C42,0.33927,626.97,17189.8,22.50,22.13,21.81
8/05/2025,12:36:33,C42,0.33911,626.83,17174.4,22.50,22.13,21.81
8/05/2025,12:36:34,C42,0.33914,626.93,17204.2,22.50,22.13,21.81
8/05/2025,12:36:35,C42,0.33903,626.68,17189.4,22.50,22.13,21.81
8/05/2025,12:36:36,C42,0.33919,627.32,17236.6,22.50,22.13,21.81
8/05/2025,12:36:37,C42,0.33905,627.01,17221.4,22.50,22.13,21.88
8/05/2025,12:36:38,C42,0.33914,627.35,17255.7,22.50,22.13,21.81
8/05/2025,12:36:39,C42,0.33909,627.36,17263.4,22.50,22.13,21.81
8/05/2025,12:36:40,C42,0.33908,627.21,17262.2,22.50,22.13,21.81
8/05/2025,12:36:41,C42,0.33903,627.44,17288.7,22.50,22.13,21.81
8/05/2025,12:36:42,C42,0.33923,627.38,17285,22.50,22.13,21.81
8/05/2025,12:36:43,C42,0.33921,627.6,17303.4,22.50,22.13,21.81
8/05/2025,12:36:44,C42,0.33928,627.74,17330.1,22.50,22.13,21.81
8/05/2025,12:36:45,C42,0.33922,626.99,17315.6,22.50,22.13,21.81
8/05/2025,12:36:46,C42,0.33921,627.73,17342.7,22.50,22.13,21.81
8/05/2025,12:36:47,C42,0.33907,627.34,17329.4,22.50,22.13,21.81
8/05/2025,12:36:48,C42,0.33885,626.67,17316.4,22.50,22.13,21.81
8/05/2025,12:36:49,C42,0.33893,627.28,17351,22.50,22.13,21.81
8/05/2025,12:36:50,C42,0.33938,628.55,17415.1,22.50,22.13,21.81
8/05/2025,12:36:51,C42,0.33918,628.05,17400.4,22.50,22.13,21.81
8/05/2025,12:36:52,C42,0.33931,628.22,17423.3,22.50,22.13,21.81
8/05/2025,12:36:53,C42,0.33904,627.77,17411.1,22.50,22.13,21.81
8/05/2025,12:36:54,C42,0.33898,627.57,17423.5,22.50,22.13,21.81
8/05/2025,12:36:55,C42,0.33928,628.42,17454.5,22.50,22.13,21.81
8/05/2025,12:36:56,C42,0.33908,627.73,17428.4,22.50,22.13,21.81
8/05/2025,12:36:57,C42,0.33928,628.24,17468.4,22.50,22.13,21.81
8/05/2025,12:36:58,C42,0.33917,628.18,17466.2,22.50,22.13,21.81
8/05/2025,12:36:59,C42,0.33911,628.38,17485.1,22.50,22.13,21.81
8/05/2025,12:37:00,C42,0.33941,629.17,17533.8,22.50,22.13,21.81
8/05/2025,12:37:01,C42,0.33945,628.88,17523.2,22.50,22.13,21.81
8/05/2025,12:37:02,C42,0.33926,628.7,17523.9,22.50,22.13,21.81
8/05/2025,12:37:03,C42,0.33927,629,17549.8,22.50,22.13,21.81
8/05/2025,12:37:04,C42,0.33929,628.71,17551.2,22.50,22.13,21.81
8/05/2025,12:37:05,C42,0.33907,628.41,17530.7,22.50,22.13,21.81
8/05/2025,12:37:06,C42,0.33926,628.71,17562.5,22.50,22.13,21.81
8/05/2025,12:37:07,C42,0.33889,628.2,17560.4,22.50,22.13,21.81
8/05/2025,12:37:08,C42,0.33924,628.53,17569.8,22.50,22.13,21.81
